CustomerId,Geography,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,CreditLevel
15667751,Spain,1,140137.15,1,1,0,194073.33,0,3
15725762,France,4,122168.65,1,1,0,174107.04,0,9
15702149,Germany,1,144753.21,1,1,1,132480.75,0,8
15731507,France,1,188285.68,1,0,0,58363.94,0,3
15592994,France,0,0.0,2,1,1,190454.04,0,6
15736250,France,2,117810.79,1,0,1,65632.33,1,9
15594133,Spain,7,0.0,1,1,0,129188.18,1,7
15568238,Spain,8,0.0,2,1,1,113469.65,0,6
15766686,Germany,1,104502.11,1,1,0,20652.69,0,7
15802351,Germany,6,90560.3,2,1,1,42607.69,0,8
15631072,France,1,94456.0,2,0,1,55034.02,0,7
15785490,France,3,105229.72,1,1,1,16281.68,1,9
15769064,Germany,3,135309.36,1,1,0,31728.86,1,4
15790235,Spain,8,104291.41,2,1,1,117507.11,0,9
15629545,Spain,7,109508.68,1,0,0,86776.38,0,9
15607598,Spain,6,0.0,2,1,1,95686.42,0,5
15801920,Germany,5,80615.46,2,0,0,180962.32,0,8
15671779,France,5,0.0,2,0,0,168521.72,0,5
15730339,Spain,3,133446.34,1,0,0,3154.95,0,7
15612109,France,9,122334.26,2,1,1,181507.44,0,9
15634141,Germany,8,192390.52,2,1,0,823.36,0,7
15756875,Spain,6,147422.44,1,0,1,42143.61,0,9
15811978,Germany,2,104763.41,1,1,1,62368.33,0,7
15672704,France,4,0.0,2,1,0,193518.76,0,9
15746461,Spain,2,0.0,2,1,0,104982.39,0,7
15589805,France,6,139810.34,1,1,1,152417.79,0,5
15734365,France,5,0.0,2,0,1,39891.84,0,5
15672754,Germany,3,152039.7,1,1,1,53445.17,1,4
15660144,France,4,0.0,2,0,0,88080.43,0,7
15593736,Germany,7,131769.04,1,0,0,184980.23,1,5
15737133,Spain,4,114386.85,1,1,1,28601.68,0,7
15633531,France,9,138489.66,1,1,1,68400.14,0,8
15620751,France,2,0.0,2,1,0,164162.44,0,8
15684461,Spain,6,0.0,1,1,0,146213.75,1,3
15674991,France,9,0.0,2,0,1,58137.42,0,7
15669491,France,2,157866.77,1,1,1,18986.12,0,10
15790204,Spain,9,0.0,1,1,0,29135.89,1,7
15646091,Spain,4,95140.44,2,1,0,123181.44,1,5
15681550,France,8,121558.46,1,1,1,598.8,0,6
15704597,France,7,174571.36,1,0,1,43943.09,0,6
15698474,Germany,1,131039.97,2,1,1,199661.5,0,5
15812647,France,8,133936.04,2,1,0,91359.79,0,7
15679991,France,7,0.0,2,0,1,147100.72,0,4
15767722,France,0,117704.73,1,1,0,197933.5,0,5
15663964,France,5,0.0,2,1,0,83093.25,0,5
15595221,Germany,7,134678.13,1,1,0,113177.95,0,10
15682757,France,3,0.0,2,1,0,107640.25,0,8
15796764,Germany,3,127585.98,3,1,1,80593.49,1,7
15755225,Germany,9,134464.58,2,1,0,178833.34,0,7
15764405,France,10,0.0,2,1,1,162452.65,0,8
15796957,Spain,9,0.0,3,0,1,73181.39,1,5
15582944,Spain,5,0.0,2,1,0,140941.47,0,2
15726167,France,4,0.0,2,1,1,142415.97,0,6
15690337,France,5,102258.11,2,1,0,194681.6,0,5
15713043,France,6,0.0,2,1,1,100408.31,0,7
15580227,France,6,0.0,2,1,0,115676.61,0,9
15682540,France,8,0.0,2,1,1,112928.74,0,5
15638963,France,4,174852.89,1,1,1,28149.06,0,7
15665963,Spain,2,128393.29,1,1,1,180593.45,0,7
15602844,France,7,97459.06,1,0,0,189175.71,0,8
15651140,France,3,0.0,1,1,0,94790.34,0,7
15660866,France,3,0.0,2,1,0,2743.69,0,6
15797960,Germany,0,135296.33,1,1,0,182822.5,0,9
15623489,France,0,128843.67,1,1,1,134612.48,0,4
15815615,France,5,141952.07,1,1,1,185144.08,0,7
15597709,France,6,154121.32,2,1,0,176614.86,1,5
15655794,France,8,0.0,2,1,1,145937.99,0,6
15752588,France,1,0.0,2,1,1,95372.64,0,7
15784923,Germany,3,109974.22,1,1,1,36320.87,1,7
15721835,Spain,7,0.0,1,1,0,89666.28,0,9
15590286,France,2,125879.29,1,1,0,93203.43,0,6
15778752,France,10,86614.06,2,1,1,172129.26,0,7
15658211,Spain,2,0.0,2,1,1,121151.1,0,5
15703037,France,5,0.0,1,0,1,178705.45,1,6
15739592,Germany,10,98438.23,1,0,0,70778.63,1,7
15649121,France,3,0.0,1,1,0,116137.01,1,7
15565714,France,1,64430.06,2,0,1,96517.97,0,5
15742297,France,2,141005.47,1,1,1,60407.93,0,8
15582116,Germany,7,132746.2,2,1,0,26628.88,1,8
15626412,Spain,6,0.0,2,1,1,81409.0,0,4
15712319,Spain,8,150900.29,2,0,1,139889.15,0,8
15729110,Spain,7,0.0,2,1,0,58268.2,1,8
15591100,Spain,9,106190.55,1,0,1,22994.32,0,7
15794266,France,9,145303.52,1,1,0,103560.98,0,5
15784918,Germany,2,121968.11,2,0,1,188343.05,0,4
15619529,Spain,8,132576.25,1,0,0,7222.92,0,4
15707918,Germany,0,127675.39,2,1,0,74260.16,0,8
15790442,Spain,2,0.0,2,1,1,158268.84,0,6
15588944,France,1,165350.61,2,0,0,140758.07,1,3
15789924,France,4,0.0,1,1,1,147530.06,0,7
15587451,Germany,7,139706.31,1,1,0,63337.19,0,9
15807555,France,2,0.0,2,1,0,125658.28,0,4
15701602,Germany,5,116497.31,3,0,0,53793.1,1,4
15789874,France,3,87375.78,2,0,0,166194.53,0,7
15641158,Germany,3,102128.27,1,1,0,63981.37,1,8
15680706,Germany,4,131834.8,1,1,0,166476.95,1,4
15658956,Germany,6,47869.69,2,1,1,155061.97,0,4
15687903,France,8,0.0,2,1,0,112664.24,0,4
15777060,France,4,0.0,1,1,0,26080.54,1,9
15570360,France,4,0.0,2,0,0,125986.18,0,6
15700366,France,3,119452.03,1,1,1,171575.54,0,7
15770185,France,10,80728.15,1,1,0,86306.75,0,9
15742272,France,8,96418.09,1,0,0,131609.48,1,7
15581295,Spain,1,0.0,1,1,0,143298.06,0,6
15576641,Germany,5,125725.02,2,1,1,50783.1,0,8
15738318,France,5,97764.41,1,1,0,98640.15,1,9
15666633,Spain,1,0.0,2,1,1,10643.38,0,8
15763063,Spain,10,128509.63,1,1,0,121562.33,0,7
15717879,Spain,5,108078.56,1,1,1,174118.93,0,7
15725698,Spain,4,115680.81,1,1,1,90280.7,0,4
15636548,Spain,7,0.0,2,0,0,185992.36,0,3
15642394,Spain,5,0.0,2,1,1,187288.5,0,4
15755239,Germany,4,162657.64,2,1,1,115525.13,0,8
15785831,France,7,183027.25,1,1,1,56028.79,0,5
15799653,Germany,7,94753.55,2,1,1,18149.03,0,5
15792176,Spain,0,92053.44,1,1,1,143681.83,0,7
15740383,Spain,10,0.0,2,1,0,58332.91,0,5
15589541,France,2,0.0,2,0,1,4497.55,0,5
15740237,Germany,2,116695.27,1,0,0,193201.86,0,7
15660871,France,8,137300.23,1,1,0,90174.83,0,7
15802009,France,6,0.0,2,1,1,126131.9,0,9
15702298,Germany,8,125561.97,1,0,0,164040.94,1,6
15752508,Germany,7,99462.8,2,1,1,51117.06,0,6
15785559,France,1,133237.21,1,1,0,111032.79,1,7
15813862,Spain,7,132044.6,2,1,1,158365.89,0,4
15595303,Germany,5,130812.91,1,1,1,77981.54,1,8
15708534,Spain,5,0.0,1,1,0,136079.64,1,4
15614187,Germany,3,126935.98,2,0,1,57995.74,0,6
15608595,France,3,157371.54,1,0,1,97734.3,0,8
15703354,France,2,103516.87,1,1,0,113907.8,0,9
15610426,France,5,81042.42,1,0,1,109805.17,0,8
15601274,Spain,1,146502.07,1,1,0,19162.89,0,7
15629010,Germany,5,111743.43,1,1,1,183584.14,0,10
15615029,Spain,6,0.0,1,1,1,95135.27,0,8
15570205,Spain,5,0.0,2,1,1,147758.51,0,7
15574858,France,8,0.0,2,1,1,287.99,0,4
15693814,Spain,7,0.0,2,1,0,18461.9,0,9
15592751,Germany,3,81245.79,1,1,0,69643.31,1,7
15753679,France,4,0.0,2,1,1,162809.2,0,9
15642579,Spain,1,128932.4,1,1,1,180712.52,0,8
15619494,Germany,9,117153.0,1,1,1,108675.01,0,5
15766066,Germany,1,124511.01,1,0,0,114258.18,0,7
15572265,Germany,1,170826.55,2,1,0,45041.32,0,6
15702561,France,9,0.0,1,1,1,87566.97,0,9
15586243,France,8,122277.87,1,1,1,91810.71,0,7
15697249,Germany,3,132837.7,1,1,0,131647.31,0,4
15566251,France,5,96652.86,1,1,0,98686.4,1,6
15699047,France,9,120150.39,2,1,1,33964.03,0,7
15607986,France,10,139930.18,1,1,1,105720.09,0,5
15788539,France,3,107747.57,1,1,0,9249.36,0,4
15570908,Spain,7,93617.07,1,0,1,113050.92,0,7
15703482,Germany,9,134260.36,2,1,0,147074.67,0,7
15579345,Germany,0,161371.5,1,1,1,134869.93,0,9
15575410,Germany,4,83765.35,2,1,0,118358.54,0,7
15670416,France,0,0.0,1,0,1,15705.27,0,9
15796351,Germany,1,105346.03,2,1,1,130379.5,0,6
15621083,France,6,136325.48,2,1,1,72549.27,1,7
15730759,France,9,135637.0,1,1,0,153080.4,1,5
15602812,Germany,2,133776.86,2,0,1,49865.04,0,7
15644962,France,4,137910.45,1,1,1,177235.23,0,8
15732265,France,9,0.0,2,1,0,64804.59,0,6
15681705,France,8,0.0,2,1,0,77231.27,0,9
15741416,France,2,16893.59,1,1,1,77502.56,0,7
15694601,France,4,158978.79,1,1,0,12538.92,0,5
15746410,Spain,7,0.0,2,1,0,150580.88,0,2
15618243,Spain,1,103960.38,1,1,1,193650.16,0,8
15723373,Spain,8,117451.47,1,1,0,65374.86,0,6
15612030,France,9,0.0,2,1,1,100240.2,0,8
15770121,France,9,0.0,1,1,0,24255.21,0,6
15725002,France,7,0.0,2,1,0,20306.79,0,8
15747647,Spain,4,0.0,2,1,0,144181.48,0,5
15724536,Spain,1,0.0,2,1,1,120880.72,0,5
15740223,Germany,1,107714.74,3,1,0,86128.21,1,3
15621116,Germany,5,138664.24,1,1,0,29076.27,0,6
15704315,France,8,163757.06,1,1,1,104000.06,0,5
15621466,Germany,3,99897.53,1,0,0,37054.65,0,6
15756538,France,5,0.0,1,0,1,71492.28,0,6
15653780,France,5,0.0,1,1,1,47578.45,0,6
15808557,France,5,0.0,1,0,1,72172.13,1,7
15618695,Spain,3,108117.1,1,0,1,53328.7,0,5
15795936,France,3,0.0,2,1,0,84531.79,0,5
15762928,Spain,8,0.0,1,1,0,16989.77,0,5
15629117,France,10,0.0,2,1,0,19834.32,0,5
15582903,France,7,0.0,2,1,1,170392.59,0,6
15774285,Spain,8,110783.28,1,1,1,71420.16,0,6
15624703,Germany,9,129847.75,2,1,0,197325.4,0,5
15690130,France,8,137649.47,1,0,0,198714.29,0,3
15596397,France,7,0.0,2,1,1,132870.15,0,9
15741180,France,6,102141.9,1,1,1,45325.26,0,6
15713949,France,1,76914.21,1,1,0,174183.44,0,10
15748473,France,5,0.0,2,1,0,66256.27,0,9
15611635,Spain,6,0.0,1,0,1,185366.56,0,7
15672637,France,4,85755.86,1,1,0,145115.95,0,5
15809178,Germany,9,146100.75,1,1,0,32574.01,1,5
15737832,Spain,0,139825.56,1,0,0,170984.97,1,9
15628170,Germany,9,68067.24,1,1,0,143287.58,0,5
15730447,France,4,0.0,2,1,1,196335.48,0,6
15623196,France,6,149238.97,1,1,1,97825.23,0,7
15781975,France,3,0.0,1,0,1,121457.88,1,7
15683560,France,7,0.0,2,1,0,183963.34,0,6
15596863,Germany,3,158373.23,1,1,1,28228.35,0,9
15569878,France,3,96651.03,1,1,1,3232.82,0,5
15782530,Spain,2,111093.01,1,1,0,68985.99,0,7
15642821,Spain,8,95808.19,1,0,0,137702.01,1,2
15679966,France,3,133964.3,1,1,1,166187.1,0,7
15567923,France,6,0.0,1,0,0,122604.44,0,8
15716619,Germany,3,74974.89,1,1,1,12099.67,0,5
15654577,Germany,5,92877.33,1,1,0,2619.64,1,5
15785865,France,9,91285.13,2,1,1,26767.85,0,7
15735346,Germany,10,136733.24,1,1,1,57589.29,0,4
15677052,France,2,0.0,2,1,1,126160.24,1,5
15738936,Germany,5,103607.24,2,0,1,86334.64,0,8
15768104,Spain,8,141541.25,1,0,0,66013.27,0,9
15681220,France,8,0.0,2,1,1,97893.32,0,4
15765375,France,8,0.0,1,0,0,162668.33,0,9
15602043,Germany,5,141788.63,2,0,0,164967.21,0,9
15713440,Germany,1,151701.45,3,1,1,170138.68,1,4
15701318,Spain,9,148564.66,1,0,1,87236.4,0,8
15670029,France,7,0.0,2,1,0,122625.68,0,3
15593499,Spain,6,0.0,1,1,0,32080.69,1,7
15713354,Germany,6,101528.61,1,1,0,70529.0,1,5
15815295,France,2,96479.81,1,1,0,120259.41,0,7
15759991,Spain,4,141573.55,1,1,0,82158.14,0,8
15645904,France,6,0.0,2,0,1,186785.01,0,7
15653253,Spain,8,167997.6,1,1,1,173498.45,0,7
15605926,Germany,9,116854.71,2,0,1,107125.79,0,6
15724154,Germany,4,128504.76,1,1,0,126812.63,1,6
15644119,France,3,0.0,1,1,1,42589.33,0,4
15738634,France,9,83347.25,1,1,1,137696.25,0,4
15585282,France,1,127706.33,2,0,1,142377.69,0,8
15754929,France,10,39539.39,2,0,0,192519.39,0,8
15701364,France,10,0.0,2,1,1,54265.55,0,8
15775662,France,8,121911.59,1,1,0,193312.33,0,8
15634491,France,2,176166.56,2,1,1,152210.81,0,6
15796071,Spain,7,83889.03,1,1,0,153059.62,0,6
15712960,Spain,3,171653.17,1,0,1,5353.12,0,6
15777907,France,3,0.0,1,1,1,144413.92,1,9
15656333,France,3,134348.57,1,1,0,63163.99,0,5
15612108,France,5,164978.01,1,1,1,67788.49,0,6
15782121,France,2,0.0,2,1,0,14546.76,0,6
15770406,Germany,9,121355.19,1,0,1,35671.45,0,5
15766289,France,5,142669.93,2,1,0,162760.96,0,8
15775318,Spain,3,154962.99,3,0,1,191932.27,1,5
15652540,France,2,0.0,2,0,1,77326.78,0,7
15641934,Spain,9,66582.81,1,1,0,78753.12,1,8
15706458,Germany,5,115730.71,3,1,1,185599.34,1,9
15678427,Germany,2,96129.32,2,1,1,5983.7,0,7
15756680,France,6,165798.1,1,1,0,147090.9,0,7
15639303,Germany,5,126111.61,1,0,1,133961.19,0,5
15803136,Germany,10,122189.66,2,1,0,98301.61,0,2
15649457,Germany,2,131341.46,2,0,1,7034.94,0,5
15619801,France,1,80107.83,2,0,1,82245.67,0,5
15779207,Germany,2,125495.64,2,1,1,68807.47,0,4
15671766,France,10,118577.24,1,1,1,31448.52,0,5
15774857,France,7,0.0,2,1,0,156150.08,1,3
15715414,France,6,102895.1,1,0,0,155665.76,0,7
15801169,Germany,9,138341.51,1,1,0,50072.94,1,8
15749693,France,9,0.0,2,1,0,156774.75,0,7
15652615,France,8,140004.96,1,1,1,92985.78,0,8
15614215,France,6,0.0,2,0,1,97614.87,0,8
15777901,Germany,9,94752.49,1,1,0,184006.36,1,6
15638730,France,0,82844.33,2,0,1,1408.68,0,7
15622003,France,9,92566.53,2,1,0,161519.77,0,8
15616811,France,0,160729.1,1,0,1,145986.35,0,4
15758755,France,9,132121.71,1,0,1,105409.31,0,8
15699389,France,7,118274.71,1,1,1,25885.72,0,9
15668893,France,8,0.0,2,1,1,33949.67,0,9
15674526,France,4,86459.8,1,1,1,141476.56,0,8
15641136,France,2,0.0,2,0,1,77965.44,0,6
15629885,France,7,118004.26,1,1,0,183983.82,0,10
15767231,France,7,144852.06,1,0,0,130861.95,0,8
15566708,France,4,0.0,2,1,0,161653.5,1,3
15619953,Spain,6,105021.28,1,1,0,48242.38,0,7
15653849,Germany,3,152827.99,1,1,0,38411.79,1,5
15646190,France,0,119963.45,1,0,0,158325.87,1,7
15713604,Germany,9,166776.6,2,0,1,172646.88,0,2
15774155,Germany,0,103471.52,1,1,1,162703.0,0,7
15790379,Germany,8,108601.0,1,1,1,119647.7,0,6
15615753,Germany,8,131101.04,1,1,1,192852.67,0,5
15712849,Germany,3,126550.7,1,0,0,177644.52,1,6
15611058,Germany,5,138597.54,2,1,1,41536.59,1,7
15637678,France,5,0.0,1,1,0,155394.52,0,7
15596979,France,6,0.0,2,1,1,129392.75,0,7
15723907,Germany,5,154776.42,2,0,0,196257.68,0,7
15726466,France,1,114974.24,1,1,0,125920.54,0,8
15774164,Germany,5,174673.65,2,1,0,33300.56,0,4
15766552,France,6,0.0,2,0,0,142454.77,0,6
15796370,Spain,5,155455.43,1,0,1,113581.85,0,6
15690540,Spain,1,134177.06,1,0,0,177506.66,0,7
15602572,France,9,0.0,2,1,1,142956.48,0,8
15614361,Spain,9,121490.05,1,1,1,29296.74,0,6
15758845,Spain,0,64345.21,1,0,1,61759.33,1,5
15680243,France,7,143390.51,1,1,0,33282.84,0,9
15731781,France,7,0.0,2,1,0,178393.68,0,5
15721433,France,4,74306.19,2,1,0,154395.56,0,7
15793366,Germany,7,92526.15,2,1,1,173837.54,0,9
15602735,Germany,6,152296.83,4,0,1,108040.86,1,7
15706815,Germany,2,90432.92,1,1,1,188366.04,1,4
15652693,France,4,129109.02,1,0,0,149814.68,1,5
15791030,France,0,64900.32,2,1,0,102426.12,0,6
15642785,France,5,117593.48,2,0,0,113308.29,0,3
15679804,France,5,117559.05,2,1,1,111573.3,0,6
15706021,France,1,96645.54,2,0,0,171413.66,0,7
15721585,Germany,3,113146.98,2,0,1,124749.08,0,6
15584749,Germany,4,79896.0,1,1,0,38466.39,0,7
15573741,Spain,10,95010.92,1,1,1,105227.86,0,7
15613699,France,7,73937.02,1,1,0,161937.62,1,2
15599078,Germany,5,92467.58,1,1,0,38270.47,0,6
15595937,Germany,1,138992.48,2,0,0,122373.42,0,2
15762716,Spain,10,168920.75,1,1,0,31445.03,1,8
15771668,France,10,185966.64,1,0,0,9445.42,1,5
15589431,Germany,1,171937.27,1,1,1,65636.92,0,9
15723320,Germany,2,109175.14,2,1,0,114566.47,0,6
15696564,France,0,145974.79,2,1,1,137694.23,0,8
15787318,Germany,6,103163.35,1,1,0,16259.64,1,4
15663917,France,1,92350.36,1,0,1,80262.91,0,4
15672610,Spain,4,118628.8,1,0,0,91973.63,0,5
15768124,France,3,0.0,1,1,0,54726.43,0,6
15610765,France,1,0.0,2,0,0,155639.76,0,5
15629273,Germany,8,145177.84,1,1,0,193471.74,1,6
15582033,Germany,3,138076.47,1,1,0,15523.09,1,8
15592570,Spain,8,0.0,2,1,0,56759.79,0,9
15630920,France,2,154485.74,2,0,0,78560.64,0,8
15646720,Spain,7,0.0,3,1,0,85890.75,1,6
15710689,Spain,6,63609.92,1,0,0,74965.61,1,5
15597033,Germany,8,153366.13,1,1,1,26912.34,0,7
15705544,France,3,157201.48,1,0,1,50368.63,0,6
15801152,Spain,1,142876.98,2,1,0,44363.42,0,5
15658233,France,5,109798.25,1,0,1,149593.61,0,8
15600821,France,2,108424.19,1,1,1,178418.35,0,8
15806407,France,4,0.0,2,1,0,143393.24,0,6
15815097,France,9,0.0,2,1,0,167916.35,0,6
15584785,France,2,97324.91,1,1,0,23291.83,0,7
15679884,France,10,78314.63,3,1,1,103713.93,1,4
15573769,France,7,0.0,2,1,0,186105.99,0,8
15800517,Spain,5,163340.12,2,1,1,74415.2,0,6
15588406,Spain,7,0.0,2,1,0,32262.28,0,5
15649450,Germany,6,143221.35,2,1,0,186035.72,0,9
15568878,Spain,5,0.0,2,1,0,159311.46,0,6
15605742,France,0,80090.93,1,1,0,39920.0,1,8
15599152,France,1,156111.24,1,0,0,134790.74,0,7
15667588,Spain,3,0.0,1,1,1,182650.15,0,7
15627859,Germany,7,102609.0,1,1,0,163257.44,0,6
15688071,Spain,10,0.0,1,1,1,154642.91,0,6
15747807,France,6,137824.03,2,1,0,172557.77,0,8
15600478,France,3,0.0,1,1,0,188187.05,0,8
15734886,France,3,123971.51,2,1,0,147794.63,0,7
15664543,France,7,0.0,1,0,1,152876.13,1,7
15656176,France,10,0.0,2,1,1,47847.19,0,4
15748752,Germany,1,102772.67,2,1,0,70705.58,0,6
15606149,Germany,9,111577.01,1,0,1,189271.9,0,5
15579130,Germany,0,118994.84,1,1,0,181499.77,1,7
15594409,France,1,0.0,2,1,1,36154.66,0,7
15788118,France,7,138705.02,2,1,0,37136.15,0,6
15716284,France,9,0.0,2,1,1,78858.07,0,4
15646810,Germany,6,108122.39,2,1,0,108488.33,1,6
15790757,France,10,0.0,2,0,0,187925.75,0,9
15705448,Germany,7,130013.12,1,1,1,190806.36,1,6
15733114,Spain,9,0.0,2,1,0,26752.56,0,5
15642787,France,1,133043.66,1,0,0,111243.09,0,5
15773776,France,6,0.0,1,1,1,188639.28,0,6
15659949,France,1,96399.31,2,1,0,106534.15,0,10
15798659,Spain,3,0.0,2,1,0,31705.19,0,4
15649858,Spain,9,96776.49,1,1,1,119890.86,0,3
15595135,Germany,7,123229.46,1,1,0,181221.09,0,9
15656717,France,6,0.0,2,0,0,179206.92,0,7
15641413,Germany,7,155393.98,2,1,0,13308.2,1,5
15687162,France,9,119889.84,1,0,0,56767.67,1,3
15690079,Spain,8,124857.69,2,0,0,50485.7,0,5
15812611,Spain,5,0.0,2,0,1,78700.03,0,7
15567078,France,8,66201.96,1,1,1,79458.12,0,9
15585928,Germany,2,68927.57,1,1,1,25445.0,0,9
15746737,Germany,9,69129.59,1,1,1,170705.53,0,5
15641629,Spain,1,0.0,2,0,1,41233.97,0,4
15748947,France,5,95858.37,1,1,1,68255.88,0,6
15611756,Germany,4,124192.28,2,1,1,50881.51,0,4
15624186,Germany,5,123616.43,1,0,1,132959.33,0,9
15637593,France,6,0.0,2,1,0,195486.28,0,8
15777599,Germany,6,141806.0,2,1,1,183494.87,0,8
15632859,France,7,0.0,2,0,1,138743.86,0,3
15700854,Spain,8,0.0,1,1,0,100015.79,1,5
15654222,Spain,3,145396.49,1,0,1,198341.15,0,8
15596021,Spain,8,0.0,2,1,0,148487.9,0,5
15579112,France,2,0.0,2,1,1,186116.54,0,5
15612771,France,4,148172.44,1,1,1,4175.68,0,3
15698839,Germany,4,127559.97,2,1,1,126952.5,0,3
15643426,Spain,8,113680.54,1,0,0,13197.44,0,4
15726403,Germany,1,129901.21,1,1,0,26025.6,1,7
15809830,France,8,0.0,2,0,1,79377.45,0,6
15717138,Spain,6,82613.56,2,1,0,149170.92,0,10
15787756,Germany,10,114514.71,2,1,0,177784.68,1,3
15663942,France,5,0.0,2,0,0,93716.38,0,6
15810444,Germany,6,130565.02,1,1,0,9854.72,1,5
15616709,Germany,0,132122.42,2,0,0,31730.32,0,5
15661036,France,6,0.0,2,1,0,161767.38,0,8
15583462,France,5,171069.39,2,1,1,88689.4,0,7
15699294,France,1,0.0,2,0,0,88146.86,0,5
15683213,France,10,74988.59,2,0,1,190155.13,0,5
15770719,France,6,151553.19,1,1,1,44946.29,0,7
15777772,Spain,9,119618.42,1,1,1,29861.13,0,6
15756472,France,7,108396.67,1,1,0,128276.95,0,9
15749004,France,0,118100.59,2,1,0,103165.15,0,8
15760446,France,9,0.0,1,0,1,13181.37,1,5
15658485,France,9,70302.48,1,1,1,68600.36,0,9
15639549,Germany,4,70541.06,1,0,0,88592.8,0,8
15681509,Spain,9,0.0,2,0,1,61761.77,0,7
15589493,Germany,1,122552.34,2,1,0,67611.36,0,8
15627251,France,4,134007.9,1,1,1,193209.11,0,4
15771540,France,9,148912.44,1,1,0,80416.16,0,8
15604146,Germany,8,103653.51,2,1,1,137079.86,0,6
15609521,Germany,4,142929.16,2,1,1,114869.56,0,9
15579109,Germany,5,163856.76,1,1,1,15118.2,0,5
15812230,Germany,5,49508.79,3,1,1,100324.01,0,7
15604345,France,9,65763.57,1,1,1,145792.01,0,8
15613518,France,6,112668.7,1,0,1,122584.29,0,6
15587394,France,4,140133.08,2,0,0,131304.45,0,3
15793854,France,2,99095.73,1,1,1,17512.53,0,8
15665438,France,1,163159.85,1,0,1,15602.8,0,7
15654379,Spain,4,0.0,2,1,1,27435.41,0,5
15798521,Spain,3,0.0,2,1,0,45348.08,0,7
15597945,Spain,8,0.0,2,1,0,138555.46,0,6
15666856,France,1,142767.39,1,1,1,8214.41,0,9
15621546,France,9,127638.35,1,1,1,192717.57,0,6
15673907,France,8,0.0,2,0,0,112572.02,0,7
15627699,France,10,105000.23,1,1,0,190019.61,0,5
15693162,France,5,99713.87,1,0,0,112317.89,0,7
15759184,France,7,117715.84,1,1,0,2498.67,0,7
15642997,France,2,147149.59,1,1,1,87816.86,0,6
15805062,Spain,1,87202.38,1,1,1,77866.91,0,7
15684419,Spain,8,0.0,3,1,0,71738.56,0,7
15602282,Germany,8,134980.74,1,1,1,123309.57,1,5
15696900,Germany,3,145541.56,2,1,1,58019.95,0,4
15570947,Spain,7,143330.56,2,1,1,126396.01,0,6
15797293,France,3,0.0,2,1,0,179608.96,0,7
15711789,Spain,3,0.0,1,0,0,161242.99,1,9
15795079,Spain,6,0.0,2,1,1,138350.74,0,5
15794874,Spain,9,127523.75,1,0,1,191417.42,0,7
15617538,Spain,7,0.0,2,0,0,45038.74,0,10
15592091,Spain,2,166833.86,2,1,1,135171.6,0,6
15660301,Germany,6,148745.92,2,1,1,17818.33,0,3
15762045,Germany,5,142688.57,2,1,1,110953.33,0,3
15669262,France,9,157960.49,2,0,0,136602.8,0,8
15736228,France,3,129596.77,1,1,1,103232.6,0,6
15613282,France,8,130306.49,1,1,0,77469.38,0,8
15612358,Germany,9,134498.54,2,1,1,119924.8,0,5
15730418,France,2,0.0,2,1,0,54628.11,0,6
15631457,France,5,98186.7,1,0,1,173386.95,0,6
15616451,France,6,128252.66,1,1,1,168053.4,0,7
15670492,France,8,0.0,2,1,0,106390.01,0,8
15789941,France,6,125130.28,1,0,0,125961.48,0,6
15728917,France,6,120682.53,1,1,0,30635.52,1,5
15777708,Spain,3,0.0,2,1,0,192800.25,0,10
15738715,France,4,0.0,3,1,0,7312.25,1,5
15811947,France,0,124781.67,1,0,1,33700.52,0,10
15595440,France,7,122451.46,2,1,1,75808.1,0,4
15746664,Spain,8,204223.03,1,1,0,128268.39,0,3
15757759,Spain,7,165969.26,3,1,0,156122.13,1,9
15659236,Spain,3,0.0,2,1,1,42556.33,0,9
15720919,France,7,0.0,1,0,1,108348.94,1,7
15711254,France,7,0.0,2,1,0,164241.67,0,3
15766683,Germany,6,139422.37,1,0,0,83983.39,1,5
15657747,Germany,9,127216.31,2,0,1,17913.25,0,6
15679299,Spain,7,123826.07,1,0,1,78970.58,0,8
15637979,Germany,2,127160.78,2,1,0,78140.75,0,7
15814275,France,6,174912.72,1,1,1,43932.54,0,7
15676707,Spain,4,0.0,2,1,0,91366.42,0,5
15617507,Spain,7,0.0,2,1,0,80619.09,0,4
15653715,France,7,0.0,2,1,1,56323.21,0,5
15598331,France,9,100480.53,1,1,0,124095.69,0,8
15627412,France,3,0.0,2,1,0,199390.45,0,6
15674928,Spain,2,0.0,2,1,0,119969.99,0,10
15773273,Spain,5,118866.36,1,1,1,163317.5,0,8
15605698,France,3,0.0,3,1,1,80344.96,1,8
15600997,Germany,5,67495.04,2,0,1,77370.37,0,8
15654000,France,5,0.0,1,1,0,133991.11,1,7
15599251,Germany,7,184715.86,2,1,0,113781.99,0,5
15765806,France,1,144591.96,1,1,1,196293.76,0,3
15696506,Spain,9,101352.78,1,0,0,30252.3,0,6
15750778,France,2,120731.39,4,1,1,138160.11,1,6
15704771,France,6,133489.12,2,1,1,78101.29,0,5
15749799,France,2,0.0,2,1,1,84033.35,0,5
15717736,Germany,10,110031.09,2,1,1,133995.59,0,6
15694395,France,1,138740.24,2,0,0,154700.61,0,6
15698117,Germany,0,150844.94,1,0,1,127623.36,0,7
15797381,Germany,3,133903.12,2,1,1,85902.39,1,5
15634591,France,8,73059.38,1,1,1,186281.0,0,10
